epoch_h,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,hyper_param,hp_update
5826,0.01618948206305504,1.0,0.48006632924079895,0.84,6.315765857696533,0.18,"tensor([-5.2022, -1.3691, -3.1983,  ..., -5.0596, -2.9141,  9.3543],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5827,0.01992161199450493,1.0,0.5283538699150085,0.82,6.5600738525390625,0.16,"tensor([-5.1895, -1.3611, -3.1876,  ..., -5.0389, -2.9140,  9.3648],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5828,0.014257319271564484,1.0,0.493707537651062,0.84,6.535790920257568,0.12,"tensor([-5.1833, -1.3579, -3.1831,  ..., -5.0330, -2.9110,  9.3581],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5829,0.016024472191929817,1.0,0.3883702754974365,0.88,6.200420379638672,0.18,"tensor([-5.1755, -1.3527, -3.1754,  ..., -5.0486, -2.9089,  9.3565],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5830,0.01221394818276167,1.0,0.33490467071533203,0.88,6.278756618499756,0.18,"tensor([-5.1777, -1.3538, -3.1760,  ..., -5.0704, -2.9038,  9.3605],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5831,0.013881857506930828,1.0,0.3735366463661194,0.88,6.440741062164307,0.16,"tensor([-5.1785, -1.3540, -3.1763,  ..., -5.0514, -2.9070,  9.3771],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5832,0.014967960305511951,1.0,0.32219597697257996,0.86,6.431950092315674,0.18,"tensor([-5.1766, -1.3520, -3.1729,  ..., -5.0553, -2.9038,  9.3773],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5833,0.023595986887812614,1.0,0.32905200123786926,0.9,6.391427993774414,0.14,"tensor([-5.1871, -1.3590, -3.1813,  ..., -5.0509, -2.9037,  9.3847],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5834,0.017506547272205353,1.0,0.3280794024467468,0.88,6.726364612579346,0.18,"tensor([-5.1711, -1.3464, -3.1653,  ..., -5.0674, -2.9049,  9.3849],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5835,0.015804124996066093,1.0,0.3357591927051544,0.86,6.356235504150391,0.22,"tensor([-5.1790, -1.3528, -3.1746,  ..., -5.0894, -2.9040,  9.3858],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5836,0.01581558585166931,1.0,0.3047487735748291,0.9,6.393990993499756,0.2,"tensor([-5.1772, -1.3511, -3.1722,  ..., -5.0905, -2.9078,  9.4009],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5837,0.013279221951961517,1.0,0.32686904072761536,0.88,6.345868110656738,0.2,"tensor([-5.1861, -1.3577, -3.1799,  ..., -5.0959, -2.9067,  9.4013],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5838,0.013405113480985165,1.0,0.35805824398994446,0.88,6.1825151443481445,0.18,"tensor([-5.2104, -1.3747, -3.2002,  ..., -5.0903, -2.9127,  9.3936],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5839,0.010243603959679604,1.0,0.36113816499710083,0.86,6.6361985206604,0.18,"tensor([-5.2122, -1.3763, -3.2021,  ..., -5.0915, -2.9127,  9.3972],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5840,0.035327062010765076,1.0,0.5332048535346985,0.8,6.161192417144775,0.22,"tensor([-5.2425, -1.4014, -3.2344,  ..., -5.0914, -2.9081,  9.3980],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5841,0.011165034025907516,1.0,0.37576645612716675,0.84,6.523810863494873,0.16,"tensor([-5.2303, -1.3916, -3.2215,  ..., -5.0768, -2.9057,  9.3967],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5842,0.016773831099271774,1.0,0.3846917748451233,0.88,6.346195697784424,0.22,"tensor([-5.2159, -1.3802, -3.2071,  ..., -5.0650, -2.9054,  9.3968],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5843,0.014563214965164661,1.0,0.3964051306247711,0.88,6.149239540100098,0.2,"tensor([-5.2188, -1.3822, -3.2090,  ..., -5.0565, -2.9057,  9.4069],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5844,0.012946930713951588,1.0,0.3475695550441742,0.88,6.146027088165283,0.18,"tensor([-5.2176, -1.3817, -3.2085,  ..., -5.0617, -2.9012,  9.4091],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5845,0.018607247620821,1.0,0.306419312953949,0.9,6.2284932136535645,0.16,"tensor([-5.2262, -1.3879, -3.2159,  ..., -5.0634, -2.8858,  9.4095],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5846,0.014694787561893463,1.0,0.40427014231681824,0.84,6.467598915100098,0.18,"tensor([-5.2243, -1.3858, -3.2127,  ..., -5.0580, -2.8792,  9.4156],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5847,0.021093733608722687,1.0,0.38896816968917847,0.86,6.189819812774658,0.18,"tensor([-5.2344, -1.3934, -3.2216,  ..., -5.0433, -2.8794,  9.4272],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5848,0.01739441603422165,1.0,0.4964016377925873,0.82,6.1626176834106445,0.18,"tensor([-5.2428, -1.4014, -3.2314,  ..., -5.0721, -2.8738,  9.4315],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5849,0.0220051072537899,1.0,0.3810293972492218,0.86,6.354070663452148,0.16,"tensor([-5.2402, -1.3995, -3.2291,  ..., -5.0699, -2.8693,  9.4484],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5850,0.014794408343732357,1.0,0.3182792067527771,0.88,6.457687854766846,0.14,"tensor([-5.2438, -1.4026, -3.2334,  ..., -5.0646, -2.8596,  9.4451],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5851,0.012616119347512722,1.0,0.3797682821750641,0.84,6.103210926055908,0.16,"tensor([-5.2418, -1.4011, -3.2314,  ..., -5.0526, -2.8601,  9.4050],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5852,0.020090574398636818,1.0,0.37141311168670654,0.84,5.890134811401367,0.16,"tensor([-5.2501, -1.4074, -3.2387,  ..., -5.0391, -2.8512,  9.4003],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5853,0.014100897125899792,1.0,0.3633372485637665,0.84,6.177668571472168,0.22,"tensor([-5.2409, -1.4008, -3.2301,  ..., -5.0509, -2.8524,  9.4005],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5854,0.015391336753964424,1.0,0.3319156765937805,0.9,6.445981025695801,0.16,"tensor([-5.2450, -1.4036, -3.2336,  ..., -5.0508, -2.8459,  9.4128],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5855,0.018389521166682243,1.0,0.3657940626144409,0.84,6.4729461669921875,0.18,"tensor([-5.2393, -1.3991, -3.2274,  ..., -5.0755, -2.8485,  9.4234],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5856,0.01853637956082821,1.0,0.34786513447761536,0.88,6.170645713806152,0.16,"tensor([-5.2425, -1.4015, -3.2297,  ..., -5.0801, -2.8472,  9.4449],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5857,0.03055838868021965,1.0,0.3749237060546875,0.9,6.186777114868164,0.18,"tensor([-5.2506, -1.4076, -3.2376,  ..., -5.0701, -2.8380,  9.4769],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5858,0.018077533692121506,1.0,0.4279683828353882,0.82,6.159593105316162,0.22,"tensor([-5.2550, -1.4114, -3.2429,  ..., -5.0876, -2.8288,  9.4762],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5859,0.012188656255602837,1.0,0.34868189692497253,0.9,6.090587615966797,0.16,"tensor([-5.2546, -1.4107, -3.2415,  ..., -5.1093, -2.8303,  9.4782],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5860,0.019893832504749298,1.0,0.3388103246688843,0.86,5.966033935546875,0.18,"tensor([-5.2541, -1.4102, -3.2413,  ..., -5.1185, -2.8223,  9.4627],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5861,0.015622618608176708,1.0,0.39554572105407715,0.86,6.035459995269775,0.2,"tensor([-5.2477, -1.4061, -3.2358,  ..., -5.1231, -2.8228,  9.4626],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5862,0.014258709736168385,1.0,0.32931119203567505,0.88,6.208418369293213,0.16,"tensor([-5.2546, -1.4113, -3.2421,  ..., -5.1070, -2.8255,  9.4707],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5863,0.011323558166623116,1.0,0.3164246380329132,0.92,6.526921272277832,0.16,"tensor([-5.2573, -1.4133, -3.2447,  ..., -5.0992, -2.8294,  9.4977],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5864,0.020638540387153625,1.0,0.36339378356933594,0.86,6.251336574554443,0.16,"tensor([-5.2594, -1.4150, -3.2466,  ..., -5.0805, -2.8313,  9.4842],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5865,0.016647519543766975,1.0,0.3392762839794159,0.86,6.256582260131836,0.16,"tensor([-5.2625, -1.4170, -3.2489,  ..., -5.0890, -2.8339,  9.4791],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5866,0.020051030442118645,1.0,0.405853271484375,0.9,6.384179592132568,0.16,"tensor([-5.2679, -1.4205, -3.2526,  ..., -5.0880, -2.8157,  9.4783],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5867,0.016824299469590187,1.0,0.4110163450241089,0.88,6.2944440841674805,0.16,"tensor([-5.2705, -1.4216, -3.2536,  ..., -5.0787, -2.8006,  9.4769],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5868,0.014211045578122139,1.0,0.3889731168746948,0.86,6.2915143966674805,0.18,"tensor([-5.2599, -1.4137, -3.2444,  ..., -5.0734, -2.7992,  9.4741],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5869,0.022395165637135506,1.0,0.36639267206192017,0.86,6.330167293548584,0.18,"tensor([-5.2682, -1.4196, -3.2507,  ..., -5.0575, -2.8022,  9.4659],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5870,0.014613335952162743,1.0,0.3505743443965912,0.88,6.481855869293213,0.16,"tensor([-5.2708, -1.4216, -3.2537,  ..., -5.0407, -2.7961,  9.4572],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5871,0.01792038604617119,1.0,0.33024951815605164,0.9,6.580869674682617,0.16,"tensor([-5.2782, -1.4272, -3.2609,  ..., -5.0561, -2.7847,  9.4549],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5872,0.01252046599984169,1.0,0.3166409432888031,0.92,6.483044624328613,0.18,"tensor([-5.2799, -1.4280, -3.2618,  ..., -5.0428, -2.7777,  9.4536],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5873,0.014517223462462425,1.0,0.32286322116851807,0.88,6.238470077514648,0.2,"tensor([-5.2675, -1.4192, -3.2501,  ..., -5.0366, -2.7699,  9.4535],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5874,0.015312531031668186,1.0,0.290639728307724,0.94,6.663766384124756,0.16,"tensor([-5.2621, -1.4131, -3.2416,  ..., -5.0283, -2.7525,  9.4506],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5875,0.012713703326880932,1.0,0.3039945662021637,0.88,6.464322090148926,0.14,"tensor([-5.2490, -1.4029, -3.2278,  ..., -5.0233, -2.7455,  9.4503],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5876,0.015179370529949665,1.0,0.3590008020401001,0.84,6.346381187438965,0.16,"tensor([-5.2451, -1.3995, -3.2233,  ..., -5.0216, -2.7416,  9.4537],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5877,0.013558667153120041,1.0,0.3089146316051483,0.9,6.597492694854736,0.16,"tensor([-5.2479, -1.4005, -3.2235,  ..., -5.0214, -2.7364,  9.4576],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5878,0.014247136190533638,1.0,0.311545729637146,0.9,6.4457221031188965,0.16,"tensor([-5.2595, -1.4103, -3.2357,  ..., -5.0085, -2.7320,  9.4609],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5879,0.01932220160961151,1.0,0.35059285163879395,0.88,6.159938335418701,0.16,"tensor([-5.2788, -1.4265, -3.2554,  ..., -5.0070, -2.7312,  9.4611],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5880,0.02717198058962822,1.0,0.35985466837882996,0.86,6.200382232666016,0.18,"tensor([-5.2764, -1.4233, -3.2508,  ..., -5.0199, -2.7222,  9.4691],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5881,0.016387488692998886,1.0,0.35251185297966003,0.8,6.267937660217285,0.18,"tensor([-5.2701, -1.4175, -3.2437,  ..., -5.0361, -2.7256,  9.4750],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5882,0.018518127501010895,1.0,0.37802672386169434,0.88,6.258961200714111,0.12,"tensor([-5.2788, -1.4254, -3.2530,  ..., -5.0331, -2.7294,  9.4637],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5883,0.01320798508822918,1.0,0.3320690393447876,0.82,6.618074893951416,0.16,"tensor([-5.2753, -1.4221, -3.2482,  ..., -5.0210, -2.7302,  9.4592],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5884,0.01736234873533249,1.0,0.3329898416996002,0.9,6.339241981506348,0.16,"tensor([-5.2787, -1.4240, -3.2506,  ..., -5.0219, -2.7271,  9.4578],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5885,0.015743577852845192,1.0,0.3083285391330719,0.9,6.349034309387207,0.16,"tensor([-5.2807, -1.4251, -3.2519,  ..., -5.0273, -2.7281,  9.4574],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5886,0.015665102750062943,1.0,0.3058425784111023,0.86,6.530554294586182,0.16,"tensor([-5.2796, -1.4239, -3.2503,  ..., -5.0220, -2.7308,  9.4572],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5887,0.021385416388511658,1.0,0.38744938373565674,0.84,6.669663906097412,0.18,"tensor([-5.2581, -1.4068, -3.2292,  ..., -5.0174, -2.7292,  9.4565],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5888,0.0220479778945446,1.0,0.29467490315437317,0.9,6.1905717849731445,0.18,"tensor([-5.2575, -1.4062, -3.2281,  ..., -5.0179, -2.7190,  9.4570],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5889,0.015502382069826126,1.0,0.3281290829181671,0.84,6.195708751678467,0.18,"tensor([-5.2562, -1.4050, -3.2264,  ..., -5.0149, -2.7244,  9.4559],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5890,0.030119765549898148,1.0,0.30978527665138245,0.88,6.5957841873168945,0.16,"tensor([-5.2532, -1.4019, -3.2215,  ..., -5.0134, -2.7235,  9.4553],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5891,0.01973053254187107,1.0,0.3123631775379181,0.88,6.204787731170654,0.16,"tensor([-5.2541, -1.4010, -3.2198,  ..., -5.0064, -2.7182,  9.4475],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5892,0.017460858449339867,1.0,0.30448707938194275,0.88,6.002495765686035,0.18,"tensor([-5.2481, -1.3959, -3.2130,  ..., -5.0147, -2.7073,  9.4492],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5893,0.014802839607000351,1.0,0.29114586114883423,0.92,6.062476634979248,0.16,"tensor([-5.2509, -1.3987, -3.2167,  ..., -5.0159, -2.7015,  9.4563],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5894,0.01650538481771946,1.0,0.2948218286037445,0.92,6.3068647384643555,0.16,"tensor([-5.2568, -1.4030, -3.2221,  ..., -5.0095, -2.7008,  9.4650],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5895,0.015543539077043533,1.0,0.3638226389884949,0.88,6.304379463195801,0.14,"tensor([-5.2449, -1.3937, -3.2107,  ..., -4.9977, -2.6973,  9.4665],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5896,0.02834019437432289,1.0,0.40667858719825745,0.86,6.0597968101501465,0.18,"tensor([-5.2483, -1.3967, -3.2151,  ..., -4.9865, -2.6911,  9.4632],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5897,0.017428413033485413,1.0,0.2963360548019409,0.9,6.4592204093933105,0.16,"tensor([-5.2498, -1.3976, -3.2162,  ..., -4.9745, -2.6879,  9.4646],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5898,0.014215325936675072,1.0,0.3172890543937683,0.86,6.2061052322387695,0.18,"tensor([-5.2477, -1.3952, -3.2122,  ..., -4.9580, -2.6847,  9.4661],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5899,0.015465043485164642,1.0,0.3172728419303894,0.86,6.281646251678467,0.16,"tensor([-5.2425, -1.3913, -3.2064,  ..., -4.9453, -2.6841,  9.4657],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5900,0.010633081197738647,1.0,0.34062039852142334,0.86,6.6152729988098145,0.14,"tensor([-5.2369, -1.3864, -3.1993,  ..., -4.9448, -2.6806,  9.4657],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5901,0.020907683297991753,1.0,0.342894971370697,0.86,6.7469916343688965,0.14,"tensor([-5.2332, -1.3833, -3.1944,  ..., -4.9341, -2.6828,  9.4656],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5902,0.012949837371706963,1.0,0.32694000005722046,0.88,6.528309345245361,0.16,"tensor([-5.2343, -1.3835, -3.1940,  ..., -4.9137, -2.6850,  9.4526],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5903,0.011637531220912933,1.0,0.33967047929763794,0.86,6.2320427894592285,0.2,"tensor([-5.2385, -1.3866, -3.1981,  ..., -4.9040, -2.6730,  9.4516],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5904,0.013365349732339382,1.0,0.320646733045578,0.86,6.511512279510498,0.18,"tensor([-5.2325, -1.3816, -3.1920,  ..., -4.8988, -2.6781,  9.4433],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5905,0.01367771066725254,1.0,0.30117833614349365,0.94,6.418430328369141,0.16,"tensor([-5.2400, -1.3873, -3.1993,  ..., -4.8902, -2.6695,  9.4371],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5906,0.015086973085999489,1.0,0.31327569484710693,0.9,6.398402690887451,0.16,"tensor([-5.2348, -1.3834, -3.1933,  ..., -4.8768, -2.6690,  9.4353],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5907,0.013989169150590897,1.0,0.3335774540901184,0.86,6.376347541809082,0.12,"tensor([-5.2350, -1.3833, -3.1926,  ..., -4.8871, -2.6686,  9.4351],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
